timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
286254181,0.99972355,-0.007715896,0.0047282893,0.02170262,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286259241,0.9997207,-0.007859513,0.004727069,0.021783663,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286264223,0.99972284,-0.007700623,0.004744141,0.021734482,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286269268,0.9997197,-0.007859699,0.0047270707,0.021830432,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286274246,0.9997225,-0.007715866,0.0047324398,0.021748649,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286279211,0.9997197,-0.007858165,0.0047243633,0.021829477,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286284193,0.99972206,-0.00771522,0.0047486583,0.021766609,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286289186,0.9997194,-0.007865191,0.0047316137,0.021837682,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286294186,0.9997219,-0.007706917,0.0047635413,0.021773644,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286299187,0.9997193,-0.007839207,0.0047406615,0.021850076,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286304188,0.9997217,-0.007688698,0.004765138,0.021787938,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286309189,0.9997193,-0.007851149,0.004715405,0.021852667,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286314193,0.999722,-0.0076740133,0.0047196187,0.0217913,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286319191,0.9997192,-0.007832362,0.0046934662,0.021869978,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286324192,0.9997216,-0.0076631717,0.004704253,0.021816537,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286329193,0.99971944,-0.007824207,0.004679389,0.02186458,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286334194,0.99972135,-0.007676275,0.004721981,0.021818107,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286339195,0.9997187,-0.0078360755,0.004692049,0.021892948,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286344197,0.9997209,-0.0076540927,0.0047057676,0.021851454,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
286349197,0.9997188,-0.007841171,0.0046796734,0.021887325,0.99999225,2.0246538e-10,5.4100524e-10,0.0039596646,3
